date,tavg,tmin,tmax,prcp,snow,wdir,wspd,wpgt,pres,tsun
2021-01-01 00:00:00,-0.4,-4.4,1.7,7.9,2,,19.8,,1017.7,
2021-01-02 00:00:00,0.9,-1.1,2.2,0,2,,12.1,,1017.9,
2021-01-03 00:00:00,0.1,-2.8,1.1,1.3,2,,10.5,,1016,
2021-01-04 00:00:00,-2.6,-3.9,-0.6,0,2,,13.8,,1016.4,
2021-01-05 00:00:00,0.3,-1.7,2.8,0,2,,9.9,,1020.4,
2021-01-06 00:00:00,1.4,-1.7,4.4,0,2,,7.6,,1028.4,
2021-01-07 00:00:00,2.8,1.7,3.9,0,0,,16.6,,1028.2,
2021-01-08 00:00:00,1.3,-0.6,2.2,0,0,,20.5,,1025.4,
2021-01-09 00:00:00,0.2,-3.3,3.9,0,0,,11.9,,1026.7,
2021-01-10 00:00:00,-2,-3.9,-0.6,0,0,,8.8,,1028,
2021-01-11 00:00:00,-3.2,-5.6,-1.1,0,0,,20.9,,1025.5,
2021-01-12 00:00:00,-0.4,-3.3,3.9,0,0,,17.5,,1019.1,
2021-01-13 00:00:00,2.5,-0.6,5.6,0,0,,14.9,,1010.6,
2021-01-14 00:00:00,2.6,0.6,5,4.3,0,,15.6,,1001.5,
2021-01-15 00:00:00,1.4,-2.2,3.3,0,0,,11.6,,999.6,
2021-01-16 00:00:00,1,-2.2,2.8,1.8,0,,13.4,,1004,
2021-01-17 00:00:00,-0.6,-2.2,1.1,1.3,0,,12.9,,1007.4,
2021-01-18 00:00:00,-2.3,-4.4,-1.1,0,0,,16.8,,1013.9,
2021-01-19 00:00:00,-3.2,-6.7,0.6,1.3,2,,16.7,,1021.6,
2021-01-20 00:00:00,-4.5,-10,1.7,0,2,,22.4,,1019.9,
2021-01-21 00:00:00,2.1,-0.6,5.6,0,0,,25,,1008.5,
2021-01-22 00:00:00,-6.9,-10.6,-0.6,0,0,,18.6,,1021.2,
2021-01-23 00:00:00,-5.7,-11.7,-0.6,0,0,,9.9,,1028.9,
2021-01-24 00:00:00,-0.4,-2.8,1.7,0,0,,11.7,,1020.5,
2021-01-25 00:00:00,0.1,-1.1,1.1,2.5,5,,21.8,,1016.2,
2021-01-26 00:00:00,-0.8,-3.3,0.6,4.6,10,,25.7,,1013.2,
2021-01-27 00:00:00,-4,-9.4,-2.2,0,10,,18.8,,1029.1,
2021-01-28 00:00:00,-7.5,-11.7,-3.3,0,10,,11.1,,1037.6,
2021-01-29 00:00:00,-3.3,-7.2,0,0,8,,10.2,,1030.7,
2021-01-30 00:00:00,-0.5,-1.7,1.1,13.2,23,,26.6,,1018.7,
2021-01-31 00:00:00,-0.4,-1.7,1.1,12.7,38,,25.9,,1014.1,
2021-02-01 00:00:00,-1.4,-5,1.1,0,33,,19,,1023.2,
2021-02-02 00:00:00,-2.5,-6.1,0.6,0,28,,15.9,,1024.8,
2021-02-03 00:00:00,-3,-8.3,2.2,0,25,,9.6,,1020.8,
2021-02-04 00:00:00,0.1,-7.2,3.9,6.9,28,,24.2,,1003.2,
2021-02-05 00:00:00,-10,-12.8,-7.2,0,25,,34.8,,1007.4,
2021-02-06 00:00:00,-12.7,-15.6,-10,1.3,25,,17.4,,1019.9,
2021-02-07 00:00:00,-17.4,-21.1,-14.4,0,25,,14.5,,1026.8,
2021-02-08 00:00:00,-12.7,-16.7,-9.4,2.8,36,,3.8,,1028.5,
2021-02-09 00:00:00,-12,-16.1,-7.2,0,30,,12.5,,1030.3,
2021-02-10 00:00:00,-10.7,-13.9,-8.3,0.8,28,,14.6,,1031,
2021-02-11 00:00:00,-8.8,-15,-4.4,0.3,28,,17.5,,1031.5,
2021-02-12 00:00:00,-9.5,-12.8,-6.1,0.5,28,,17.1,,1030.3,
2021-02-13 00:00:00,-13.4,-17.8,-10,4.3,36,,18,,1028.9,
2021-02-14 00:00:00,-17.3,-19.4,-14.4,0.8,33,,19.8,,1034.4,
2021-02-15 00:00:00,-13.7,-17.2,-7.8,12.7,66,,24.2,,1027.4,
2021-02-16 00:00:00,-9.8,-13.3,-5.6,1.5,66,,17.8,,1021.1,
2021-02-17 00:00:00,-9,-14.4,-4.4,0,53,,7.2,,1029.9,
2021-02-18 00:00:00,-6.6,-9.4,-3.3,1.5,53,,6.8,,1028.9,
2021-02-19 00:00:00,-8.8,-13.9,-6.1,0,48,,15.5,,1027.7,
2021-02-20 00:00:00,-7.7,-15.6,-1.7,0,46,,9,,1029.4,
2021-02-21 00:00:00,-1.9,-7.2,3.3,4.8,41,,18.4,,1020.2,
2021-02-22 00:00:00,0.9,-3.3,4.4,0,36,,27.4,,1008.1,
2021-02-23 00:00:00,4.7,2.2,7.8,0,23,,17.2,,1008.8,
2021-02-24 00:00:00,4.7,0,7.2,0,10,,18.5,,1012.5,
2021-02-25 00:00:00,0.6,-4.4,4.4,0,10,,11.3,,1027.6,
2021-02-26 00:00:00,1.7,-4.4,5.6,0.8,5,,13.5,,1020.8,
2021-02-27 00:00:00,5.1,1.1,10,0.3,2,,12.2,,1016.1,
2021-02-28 00:00:00,5.5,1.1,9.4,2,2,,18.7,,1010,
2021-03-01 00:00:00,-0.9,-4.4,1.7,0,0,,14.7,,1024.3,
2021-03-02 00:00:00,0.6,-5.6,6.7,0,0,,17.1,,1023.7,
2021-03-03 00:00:00,6.7,1.7,15.6,0,0,,12.8,,1016.3,
2021-03-04 00:00:00,1.1,-1.1,3.9,0,0,,20.7,,1027,
2021-03-05 00:00:00,2.5,-3.9,10,0,0,,9.5,,1028.7,
2021-03-06 00:00:00,2.1,-2.8,8.9,0,0,,6.5,,1028,
2021-03-07 00:00:00,4.5,-3.9,11.1,0,0,,10.9,,1029.4,
2021-03-08 00:00:00,12,5.6,18.3,0,0,,19.2,,1025.4,
2021-03-09 00:00:00,13.4,6.1,20.6,0,0,,17.4,,1022.7,
2021-03-10 00:00:00,16.1,12.8,20.6,0,0,,31.9,,1013,
2021-03-11 00:00:00,11.6,6.1,17.8,1.5,0,,24.9,,1016.7,
2021-03-12 00:00:00,6.5,2.2,12.8,0,0,,12,,1030,
2021-03-13 00:00:00,7.7,0.6,15.6,0,0,,7.2,,1030.2,
2021-03-14 00:00:00,5.8,3.3,8.3,0,0,,23.4,,1028.2,
2021-03-15 00:00:00,1.4,-1.1,4.4,3.8,2,,27.7,,1022.8,
2021-03-16 00:00:00,1.8,0.6,3.3,0,0,,10.7,,1016.8,
2021-03-17 00:00:00,2.7,0.6,5,14.5,0,,18.2,,1016,
2021-03-18 00:00:00,4,2.8,6.1,6.4,0,,37.9,,1016.4,
2021-03-19 00:00:00,3.9,0.6,7.8,0,0,,20.9,,1032.8,
2021-03-20 00:00:00,6.8,0,14.4,0,0,,9.8,,1033.1,
2021-03-21 00:00:00,11.5,3.9,18.9,0,0,,15.1,,1025.6,
2021-03-22 00:00:00,13.9,8.3,20,0,0,,16.2,,1018.3,
2021-03-23 00:00:00,14.2,11.1,18.9,3.6,0,,17.9,,1011.1,
2021-03-24 00:00:00,13.1,8.9,15.6,0,0,,27.2,,1005.3,
2021-03-25 00:00:00,7.7,3.3,10,5.1,0,,19.8,,1010.8,
2021-03-26 00:00:00,3.9,2.2,5.6,1,0,,13.8,,1015.8,
2021-03-27 00:00:00,10.9,2.8,18.9,0,0,,13.8,,1013.7,
2021-03-28 00:00:00,7.2,1.1,11.1,0,0,,26.7,,1013,
2021-03-29 00:00:00,8.4,0,16.7,0,0,,22.2,,1017.9,
2021-03-30 00:00:00,13.8,7.2,20.6,0,0,,27.6,,1009.4,
2021-03-31 00:00:00,4.4,1.1,7.2,0,0,,25.1,,1021.7,
2021-04-01 00:00:00,0.5,-3.3,3.9,0,0,,19.2,,1032.7,
2021-04-02 00:00:00,4.1,-3.3,10.6,0,0,,12.2,,1032.4,
2021-04-03 00:00:00,12.6,4.4,21.7,0,0,,22.3,,1021.4,
2021-04-04 00:00:00,16.8,6.7,24.4,0,0,,8.9,,1019.2,
2021-04-05 00:00:00,19.8,15,25.6,0,0,,16.1,,1012.8,
2021-04-06 00:00:00,21.5,14.4,27.8,0,0,,19.2,,1010.5,
2021-04-07 00:00:00,21.7,16.1,27.8,0,0,,18.2,,1007.8,
2021-04-08 00:00:00,15.8,10,20.6,9.4,0,,16.5,,1001.5,
2021-04-09 00:00:00,13.4,10,17.2,0.3,0,,20.2,,1003.6,
2021-04-10 00:00:00,11.5,8.3,13.3,5.3,0,,11.1,,1000.4,
2021-04-11 00:00:00,10,7.2,13.3,0.8,0,,8.6,,995.2,
2021-04-12 00:00:00,13,8.9,17.8,0.3,0,,18.9,,1007.7,
2021-04-13 00:00:00,9.7,6.1,12.8,0,0,,19.5,,1018.3,
2021-04-14 00:00:00,6.6,2.2,11.1,0,0,,16.7,,1019.6,
2021-04-15 00:00:00,7.2,3.9,13.3,0,0,,15.3,,1017.2,
2021-04-16 00:00:00,7.4,4.4,11.1,0,0,,12,,1015.9,
2021-04-17 00:00:00,7.7,2.8,13.9,0,0,,10.9,,1014.7,
2021-04-18 00:00:00,11,3.9,17.8,0,0,,8.7,,1012.9,
2021-04-19 00:00:00,8.7,5,12.2,3.8,0,,20.1,,1011.3,
2021-04-20 00:00:00,3.8,0.6,5.6,2,0,,12.4,,1018.6,
2021-04-21 00:00:00,4,1.1,10.6,0,0,,14.2,,1019.7,
2021-04-22 00:00:00,7.7,-0.6,15.6,0,0,,14.2,,1019.1,
2021-04-23 00:00:00,11.8,6.7,17.2,0,0,,17,,1016.7,
2021-04-24 00:00:00,12.7,7.8,16.7,0.8,0,,9.2,,1011.5,
2021-04-25 00:00:00,6.3,4.4,8.9,0,0,,19.8,,1018.9,
2021-04-26 00:00:00,15.5,4.4,26.1,0,0,,24.3,,1012.8,
2021-04-27 00:00:00,23.1,14.4,30.6,0,0,,25.5,,1006.1,
2021-04-28 00:00:00,9.6,7.2,14.4,19.1,0,,14.3,,1011.5,
2021-04-29 00:00:00,11.9,8.3,17.8,1.8,0,,12.8,,1010.8,
2021-04-30 00:00:00,10,6.1,13.3,0,0,,18.7,,1020,
2021-05-01 00:00:00,16.9,6.1,28.3,0,0,,25.7,,1012.3,
2021-05-02 00:00:00,22.3,16.7,28.9,0.3,0,,27.7,,1003.2,
2021-05-03 00:00:00,17.2,13.3,21.7,4.8,0,,14.6,,1001.6,
2021-05-04 00:00:00,12,8.3,14.4,0.8,0,,12.4,,1009.5,
2021-05-05 00:00:00,10.3,5.6,15,0,0,,15.4,,1019.1,
2021-05-06 00:00:00,10.1,6.7,13.3,0.5,0,,12.2,,1019,
2021-05-07 00:00:00,9.4,5.6,15.6,0,0,,15.9,,1016.7,
2021-05-08 00:00:00,7.4,2.8,11.1,11.4,0,,12.3,,1020.2,
2021-05-09 00:00:00,7.7,4.4,13.3,25.7,0,,21.8,,1014.9,
2021-05-10 00:00:00,7.9,3.9,10.6,0,0,,12.8,,1021.2,
2021-05-11 00:00:00,8.5,2.8,11.7,0,0,,12.5,,1027.7,
2021-05-12 00:00:00,10.4,3.3,15.6,0,0,,9.8,,1031.2,
2021-05-13 00:00:00,13.7,5,21.1,0,0,,6.9,,1028.8,
2021-05-14 00:00:00,16.1,8.3,21.7,0,0,,10.3,,1025.4,
2021-05-15 00:00:00,14.5,12.2,16.1,3.3,0,,10.4,,1022.7,
2021-05-16 00:00:00,17.2,12.2,22.2,0,0,,8.1,,1021.2,
2021-05-17 00:00:00,17.6,13.9,21.1,0,0,,11.8,,1021.2,
2021-05-18 00:00:00,19,15,23.9,1.3,0,,14.9,,1021.8,
2021-05-19 00:00:00,20.7,17.8,23.3,2.3,0,,18.9,,1021.4,
2021-05-20 00:00:00,24.5,18.9,29.4,0,0,,16.4,,1022.6,
2021-05-21 00:00:00,24.7,19.4,30,0,0,,15.8,,1025.2,
2021-05-22 00:00:00,25.6,18.9,30.6,0,0,,12.8,,1024.9,
2021-05-23 00:00:00,22.6,15,27.8,0,0,,12.4,,1021.3,
2021-05-24 00:00:00,23.7,14.4,32.2,0,0,,12,,1018.4,
2021-05-25 00:00:00,25.5,22.8,30.6,0,0,,20.9,,1014.2,
2021-05-26 00:00:00,22.6,15,27.8,14,0,,18.9,,1014.7,
2021-05-27 00:00:00,13.8,10.6,17.2,1,0,,25.4,,1017.7,
2021-05-28 00:00:00,8.6,7.2,10.6,25.9,0,,29.6,,1015.6,
2021-05-29 00:00:00,11.8,7.8,16.1,0,0,,24,,1022.7,
2021-05-30 00:00:00,14.1,5,20.6,0,0,,7.2,,1024.9,
2021-05-31 00:00:00,17.3,12.8,21.7,0,0,,11.8,,1023.8,
2021-06-01 00:00:00,18.1,10.6,24.4,0,0,,7.9,,1021.9,
2021-06-02 00:00:00,19.9,13.3,25.6,0,0,,10,,1015.2,
2021-06-03 00:00:00,23.1,13.3,30.6,0,0,,8.8,,1011.1,
2021-06-04 00:00:00,26.9,21.1,32.8,0,0,,19.4,,1011.9,
2021-06-05 00:00:00,27.2,20.6,33.3,0,0,,20.6,,1011.3,
2021-06-06 00:00:00,27.1,21.7,31.1,0,0,,18.4,,1011.8,
2021-06-07 00:00:00,24.3,22.8,26.1,0.3,0,,13.9,,1012.6,
2021-06-08 00:00:00,25.7,21.7,32.2,0.3,0,,6.7,,1014.5,
2021-06-09 00:00:00,26,22.2,30.6,0,0,,10.7,,1015.3,
2021-06-10 00:00:00,26.2,20.6,31.7,0,0,,8.7,,1012.4,
2021-06-11 00:00:00,28,21.7,32.8,0,0,,7.3,,1009,
2021-06-12 00:00:00,26.6,21.1,33.3,31.8,0,,8.2,,1009.5,
2021-06-13 00:00:00,25.8,21.1,29.4,0,0,,12.8,,1013.2,
2021-06-14 00:00:00,23.7,19.4,27.8,0,0,,19.2,,1013,
2021-06-15 00:00:00,21.4,16.7,26.1,0,0,,13.8,,1017.8,
2021-06-16 00:00:00,20.7,16.1,25.6,0,0,,13.3,,1018.4,
2021-06-17 00:00:00,24.6,14.4,31.7,0,0,,12.2,,1013.7,
2021-06-18 00:00:00,27.5,20,32.8,8.1,0,,16.1,,1007.3,
2021-06-19 00:00:00,26,20,32.8,0,0,,19.2,,1006.5,
2021-06-20 00:00:00,24.1,19.4,28.9,23.4,0,,9.4,,1003.9,
2021-06-21 00:00:00,20.3,15,23.9,0,0,,24.2,,1005.1,
2021-06-22 00:00:00,19,12.8,23.9,0,0,,12.9,,1014.2,
2021-06-23 00:00:00,21.6,18.3,26.7,0,,,23,,1015.5,
2021-06-24 00:00:00,21.9,20.6,24.4,2.8,0,,19.2,,1014.4,
2021-06-25 00:00:00,23,21.1,25,20.6,0,,16,,1010.6,
2021-06-26 00:00:00,23.9,21.7,27.8,36.1,0,,19.1,,1008.4,
2021-06-27 00:00:00,25.2,20,28.9,0,0,,21.1,,1012,
2021-06-28 00:00:00,23.1,18.9,29.4,34.8,0,,9.5,,1018.6,
2021-06-29 00:00:00,25.3,22.2,30.6,17.3,0,,12.1,,1019.6,
2021-06-30 00:00:00,24.3,21.7,27.8,2,0,,9.5,,1016.9,
2021-07-01 00:00:00,21.7,16.7,25.6,4.1,0,,20,,1015.7,
2021-07-02 00:00:00,19.7,16.1,23.3,0,0,,13,,1017.9,
2021-07-03 00:00:00,23.4,14.4,30,0,0,,12.9,,1015.2,
2021-07-04 00:00:00,26.9,20.6,32.2,0,0,,13.2,,1013,
2021-07-05 00:00:00,28.2,22.8,32.8,0,0,,20.4,,1013.7,
2021-07-06 00:00:00,28.6,25,33.3,0,0,,18.1,,1014.6,
2021-07-07 00:00:00,26.6,20.6,32.8,0,0,,15.5,,1011.6,
2021-07-08 00:00:00,19.2,16.1,20.6,0,0,,13.6,,1012.4,
2021-07-09 00:00:00,20.3,14.4,24.4,0,0,,11.4,,1017,
2021-07-10 00:00:00,21,18.3,24.4,2.5,0,,14.6,,1014.1,
2021-07-11 00:00:00,20.1,19.4,21.1,3.6,0,,21.1,,1012.9,
2021-07-12 00:00:00,21.5,19.4,23.9,4.3,0,,13.9,,1015.4,
2021-07-13 00:00:00,23.1,21.1,27.2,2.3,0,,10,,1015.4,
2021-07-14 00:00:00,25.4,21.1,29.4,0,0,,16.2,,1017.5,
2021-07-15 00:00:00,23.9,20,27.2,7.1,0,,18.5,,1013.6,
2021-07-16 00:00:00,21.3,19.4,23.9,0.3,0,,15.2,,1014.6,
2021-07-17 00:00:00,22.5,20.6,26.1,0,0,,17.9,,1017.9,
2021-07-18 00:00:00,23.9,20,28.3,0,0,,12,,1021.2,
2021-07-19 00:00:00,24.5,19.4,28.9,0,0,,8.2,,1020.3,
2021-07-20 00:00:00,24.9,19.4,31.7,0,0,,12.9,,1017.2,
2021-07-21 00:00:00,21.4,19.4,24.4,0,0,,15.3,,1019.4,
2021-07-22 00:00:00,24.4,18.9,30,0,0,,8.6,,1020.3,
2021-07-23 00:00:00,28,23.3,32.8,0,0,,15.1,,1017.2,
2021-07-24 00:00:00,28.2,23.9,33.9,11.9,0,,17.1,,1011.2,
2021-07-25 00:00:00,27.9,22.8,32.8,0,0,,8.5,,1012.3,
2021-07-26 00:00:00,28.1,20.6,33.9,0,0,,8,,1014.9,
2021-07-27 00:00:00,27.1,22.2,31.1,0,0,,12.3,,1015.7,
2021-07-28 00:00:00,28,23.3,32.2,6.4,0,,12.8,,1014.8,
2021-07-29 00:00:00,26.4,22.2,31.7,6.4,0,,20.1,,1012.1,
2021-07-30 00:00:00,21.3,19.4,24.4,0,0,,19.7,,1019.2,
2021-07-31 00:00:00,22.6,17.2,27.2,0,0,,9.3,,1015.7,
2021-08-01 00:00:00,22.2,17.8,25,0,0,,18.2,,1015.8,
2021-08-02 00:00:00,21.4,16.7,25,0,0,,9.5,,1020,
2021-08-03 00:00:00,22.9,17.2,27.8,0,0,,6.8,,1018.5,
2021-08-04 00:00:00,24,17.8,28.9,0,0,,6.3,,1018.8,
2021-08-05 00:00:00,25.3,18.9,30,0,0,,12.6,,1017.6,
2021-08-06 00:00:00,24.9,19.4,28.9,7.6,0,,16.7,,1014.4,
2021-08-07 00:00:00,25.8,20,31.7,0,0,,12.9,,1013.8,
2021-08-08 00:00:00,27.1,22.2,33.3,1.3,0,,20.4,,1011,
2021-08-09 00:00:00,24.6,22.2,27.8,3.8,0,,18.1,,1010,
2021-08-10 00:00:00,27.9,21.7,34.4,30.5,0,,15,,1011.2,
2021-08-11 00:00:00,27.1,22.8,31.1,1.5,0,,20.9,,1008.9,
2021-08-12 00:00:00,26,22.8,29.4,0.5,0,,19,,1011.6,
2021-08-13 00:00:00,24.4,21.1,27.8,0,0,,10.4,,1017.2,
2021-08-14 00:00:00,23.1,18.9,26.7,0,0,,11.2,,1023,
2021-08-15 00:00:00,22.2,16.1,27.2,0,0,,10.7,,1022.1,
2021-08-16 00:00:00,22.8,18.3,26.7,0,0,,10.9,,1018,
2021-08-17 00:00:00,24.4,20,28.3,0,0,,9.5,,1016,
2021-08-18 00:00:00,26.1,23.3,30,0,0,,11.9,,1017.2,
2021-08-19 00:00:00,26.2,23.3,30.6,0.8,0,,6.5,,1016.8,
2021-08-20 00:00:00,27.3,22.2,32.2,0,0,,6.8,,1013,
2021-08-21 00:00:00,26.8,23.9,31.7,0.5,0,,13,,1010,
2021-08-22 00:00:00,24.9,22.2,28.9,0,0,,14.1,,1014.1,
2021-08-23 00:00:00,26,20,31.1,0,0,,10.3,,1014,
2021-08-24 00:00:00,28.3,22.8,35.6,10.7,0,,16.1,,1013.2,
2021-08-25 00:00:00,26.6,22.2,34.4,36.8,0,,12.6,,1016.5,
2021-08-26 00:00:00,26.2,21.7,32.2,0,0,,9.7,,1018.5,
2021-08-27 00:00:00,28.2,22.8,33.3,0,0,,11.5,,1016,
2021-08-28 00:00:00,28.9,24.4,33.9,0,0,,15.6,,1016.6,
2021-08-29 00:00:00,27.6,23.9,32.8,2.3,0,,18.3,,1014.5,
2021-08-30 00:00:00,25.2,20.6,29.4,0,0,,9.3,,1013.5,
2021-08-31 00:00:00,24.5,20,27.8,0,0,,13.6,,1009.7,
2021-09-01 00:00:00,23.1,18.9,25.6,0,0,,22.1,,1013.3,
2021-09-02 00:00:00,21.7,17.2,26.1,0,0,,10.3,,1018.7,
2021-09-03 00:00:00,21.7,18.3,24.4,0,0,,12.2,,1017.5,
2021-09-04 00:00:00,21.5,17.8,23.9,0.5,0,,14.4,,1011.5,
2021-09-05 00:00:00,22.2,15.6,28.9,0,0,,14.2,,1011.3,
2021-09-06 00:00:00,22.4,16.7,27.8,0,0,,10.7,,1012.4,
2021-09-07 00:00:00,23.5,18.3,32.2,2.8,0,,15.7,,1006.8,
2021-09-08 00:00:00,21.3,14.4,27.8,0,0,,18.3,,1008.8,
2021-09-09 00:00:00,19.9,13.9,24.4,0,0,,10,,1014.7,
2021-09-10 00:00:00,21.6,15.6,27.2,0,0,,11.9,,1016.8,
2021-09-11 00:00:00,24.7,18.9,31.1,0,0,,17.8,,1012.4,
2021-09-12 00:00:00,25.7,21.7,32.2,0,0,,18.8,,1013.7,
2021-09-13 00:00:00,25.5,21.7,32.2,0,0,,11.6,,1015.2,
2021-09-14 00:00:00,25.6,19.4,31.1,0,0,,23.6,,1009.2,
2021-09-15 00:00:00,20.7,16.1,26.1,0,0,,11.3,,1015.4,
2021-09-16 00:00:00,22,15,28.3,0,0,,10.6,,1017.7,
2021-09-17 00:00:00,24.6,18.3,32.2,1.8,0,,13.1,,1017.2,
2021-09-18 00:00:00,22.5,20.6,25,0,0,,16.7,,1020.4,
2021-09-19 00:00:00,25.2,19.4,32.2,0,0,,9.3,,1017.4,
2021-09-20 00:00:00,25,21.7,28.9,0,0,,20.2,,1012,
2021-09-21 00:00:00,19.4,16.1,24.4,7.6,0,,19.6,,1015.8,
2021-09-22 00:00:00,15.6,13.3,17.2,8.4,0,,25.4,,1018.7,
2021-09-23 00:00:00,15.3,11.7,20.6,0,0,,19.5,,1014.4,
2021-09-24 00:00:00,18.9,11.1,26.7,3.8,0,,21,,1012.9,
2021-09-25 00:00:00,16.3,10,21.7,0,0,,17.6,,1015.1,
2021-09-26 00:00:00,20.9,13.3,28.9,0,0,,21.2,,1012.7,
2021-09-27 00:00:00,22.7,18.3,31.1,0,0,,19.9,,1008.4,
2021-09-28 00:00:00,19.4,17.2,22.8,0,0,,15.7,,1014.4,
2021-09-29 00:00:00,20.8,15.6,27.2,0,0,,10.1,,1017.1,
2021-09-30 00:00:00,21.2,15.6,27.2,0,0,,8.5,,1020.2,
2021-10-01 00:00:00,23,16.7,30,0,0,,9.4,,1020.2,
2021-10-02 00:00:00,22.5,20.6,27.8,1.3,0,,13.7,,1014.4,
2021-10-03 00:00:00,21.7,19.4,26.1,0.5,0,,8.9,,1009.3,
2021-10-04 00:00:00,19.9,18.3,22.8,0,0,,17.1,,1013.5,
2021-10-05 00:00:00,19.5,18.9,20.6,0,0,,17.8,,1021.3,
2021-10-06 00:00:00,19.4,18.3,20.6,0,0,,15.7,,1022.6,
2021-10-07 00:00:00,20.8,19.4,23.9,16.8,0,,10.2,,1018.1,
2021-10-08 00:00:00,20.1,17.2,24.4,0,0,,6.5,,1015.3,
2021-10-09 00:00:00,21.9,17.8,27.8,0.3,0,,9.7,,1012,
2021-10-10 00:00:00,24.2,22.2,28.9,0,0,,18,,1006.6,
2021-10-11 00:00:00,22.1,17.2,26.7,41.7,0,,20.3,,1004.8,
2021-10-12 00:00:00,16.9,13.3,18.9,0.8,0,,13.4,,1010.3,
2021-10-13 00:00:00,17.2,11.7,23.3,11.9,0,,10.1,,1012.7,
2021-10-14 00:00:00,19.3,15.6,21.7,3.8,0,,11.9,,1011.3,
2021-10-15 00:00:00,14.6,11.1,17.8,0.5,0,,10.7,,1012,
2021-10-16 00:00:00,11.5,6.7,15.6,0,0,,17.8,,1016.2,
2021-10-17 00:00:00,12.5,5.6,19.4,0,0,,11,,1019.7,
2021-10-18 00:00:00,15.3,7.2,22.2,0,0,,7,,1019.6,
2021-10-19 00:00:00,16.4,11.1,22.8,0,0,,12.9,,1018.7,
2021-10-20 00:00:00,17.3,11.7,22.8,0,0,,14.3,,1015.6,
2021-10-21 00:00:00,12.5,8.3,18.9,0,0,,20.4,,1012.7,
2021-10-22 00:00:00,10.1,7.2,13.3,0,0,,11.3,,1017.3,
2021-10-23 00:00:00,9.1,4.4,13.3,0,0,,10.6,,1017.1,
2021-10-24 00:00:00,9.1,5,11.1,68.3,0,,18.7,,1013.2,
2021-10-25 00:00:00,10.6,9.4,12.2,25.9,0,,31.8,,1010.6,
2021-10-26 00:00:00,10,5,13.3,0,0,,12.2,,1018.8,
2021-10-27 00:00:00,9.2,3.9,13.9,0,0,,11.6,,1015.1,
2021-10-28 00:00:00,11.6,8.9,13.3,8.6,0,,16.9,,1003.2,
2021-10-29 00:00:00,12.3,11.7,13.3,23.6,0,,21.5,,1001.2,
2021-10-30 00:00:00,11.9,7.2,14.4,1.8,0,,18.4,,1004.8,
2021-10-31 00:00:00,8.7,3.3,12.2,0,0,,15.8,,1013.8,
2021-11-01 00:00:00,5.4,1.1,9.4,0,0,,15.4,,1025.6,
2021-11-02 00:00:00,4.4,0,8.9,0,0,,12.7,,1027.9,
2021-11-03 00:00:00,3.2,-1.1,7.8,0,0,,8.8,,1029.5,
2021-11-04 00:00:00,4,-1.1,8.9,0,0,,7.5,,1028,
2021-11-05 00:00:00,6,1.1,11.1,0,0,,12.2,,1027.4,
2021-11-06 00:00:00,8.6,1.7,15.6,0,0,,15.4,,1022.9,
2021-11-07 00:00:00,11.9,5,18.9,0,0,,15.8,,1020.2,
2021-11-08 00:00:00,13.2,8.9,18.9,0,0,,13,,1019.1,
2021-11-09 00:00:00,11.6,6.1,13.9,0,0,,12.4,,1020.9,
2021-11-10 00:00:00,10.5,4.4,14.4,0,0,,12,,1018.5,
2021-11-11 00:00:00,10.7,3.3,14.4,13.2,0,,22.6,,1004.3,
2021-11-12 00:00:00,3.6,1.1,6.1,1,0,,23.3,,1007.7,
2021-11-13 00:00:00,3.3,1.1,5,0,0,,20.2,,1014.2,
2021-11-14 00:00:00,2.2,1.1,3.3,1,0,,24.9,,1010.1,
2021-11-15 00:00:00,0.9,-1.1,2.2,0,0,,10,,1019.8,
2021-11-16 00:00:00,5.8,0,13.9,0,0,,14.6,,1016,
2021-11-17 00:00:00,12.5,5,16.7,4.8,0,,18.2,,1010.4,
2021-11-18 00:00:00,1.5,0.6,5,0,0,,26.9,,1023.3,
2021-11-19 00:00:00,1.3,-3.3,4.4,0,0,,13.2,,1031.3,
